OrderID,City,State
CA-2015-124079,Phoenix,Arizona
US-2018-146878,Miami,Florida
CA-2018-107244,Los Angeles,California
CA-2016-100657,Troy,New York
CA-2018-129581,New Bedford,Massachusetts
CA-2018-129028,Florence,South Carolina
CA-2016-135580,Los Angeles,California
CA-2017-159016,Los Angeles,California
CA-2015-102652,Los Angeles,California
CA-2015-152422,Columbus,Ohio
US-2017-156692,Kenner,Louisiana
CA-2015-130869,Cedar Hill,Texas
US-2018-128832,Providence,Rhode Island
CA-2018-139717,Lancaster,Ohio
CA-2018-136007,Seattle,Washington
CA-2017-157364,Jacksonville,North Carolina
US-2017-112970,Los Angeles,California
US-2018-152492,Miami,Florida
CA-2017-101168,Nashua,New Hampshire
CA-2018-104010,New York City,New York
CA-2016-130253,Los Angeles,California
US-2016-155369,Carrollton,Texas
CA-2017-131205,Georgetown,Kentucky
CA-2018-122364,Los Angeles,California
CA-2017-117912,Sierra Vista,Arizona
CA-2018-145702,Knoxville,Tennessee
CA-2016-113215,Tucson,Arizona
CA-2017-154662,Minneapolis,Minnesota
CA-2016-105571,Miami,Florida
CA-2017-152765,Houston,Texas
CA-2016-153878,Milwaukee,Wisconsin
CA-2017-124016,Lancaster,Ohio
CA-2017-113551,Edinburg,Texas
CA-2015-107524,New York City,New York
CA-2015-138072,Philadelphia,Pennsylvania
CA-2016-134201,Rochester,New York
CA-2016-111780,San Diego,California
CA-2016-119942,Philadelphia,Pennsylvania
CA-2016-151547,Bartlett,Tennessee
CA-2018-166695,Lakewood,California
CA-2018-167542,Philadelphia,Pennsylvania
CA-2016-120901,Austin,Texas
CA-2018-121398,Los Angeles,California
CA-2017-151561,New York City,New York
CA-2018-154676,Houston,Texas
US-2015-165589,Lubbock,Texas
US-2017-132577,Houston,Texas
CA-2016-114048,Costa Mesa,California
CA-2016-137281,Roswell,Georgia
US-2018-162068,Loveland,Colorado
CA-2018-100111,New York City,New York
US-2018-132381,Philadelphia,Pennsylvania
CA-2016-147011,Miami,Florida
CA-2015-120852,Grand Prairie,Texas
CA-2017-150007,Chicago,Illinois
CA-2017-124590,Parma,Ohio
CA-2017-133802,Redwood City,California
US-2017-113677,New York City,New York
CA-2018-143378,Springfield,Oregon
CA-2018-152660,Chicago,Illinois
CA-2016-142139,Bedford,Texas
CA-2018-145772,Los Angeles,California
CA-2017-124100,New York City,New York
US-2015-158400,San Francisco,California
CA-2018-162033,Virginia Beach,Virginia
CA-2015-163447,New York City,New York
CA-2018-145737,Lebanon,Tennessee
CA-2017-148096,Los Angeles,California
CA-2017-146766,Chula Vista,California
CA-2016-105613,Mcallen,Texas
US-2017-142251,Hollywood,Florida
CA-2015-131247,San Francisco,California
US-2016-113593,Santa Maria,California
CA-2018-121083,Manchester,Connecticut
CA-2018-151190,Omaha,Nebraska
CA-2015-133543,San Jose,California
CA-2018-105130,San Francisco,California
CA-2017-161928,San Francisco,California
CA-2018-101322,Long Beach,California
US-2017-106600,Columbus,Georgia
CA-2015-111871,San Francisco,California
CA-2018-139437,Los Angeles,California
CA-2018-151484,Philadelphia,Pennsylvania
CA-2017-104150,Tulsa,Oklahoma
CA-2017-161025,Los Angeles,California
CA-2015-103989,Lakeland,Florida
CA-2016-142433,Houston,Texas
CA-2016-132815,Los Angeles,California
CA-2015-101266,Springfield,Virginia
CA-2017-141523,New York City,New York
US-2015-106299,Springfield,Missouri
CA-2016-158421,Columbia,South Carolina
CA-2017-143609,Portland,Oregon
CA-2016-138331,Philadelphia,Pennsylvania
CA-2016-138954,New York City,New York
CA-2018-157903,Des Plaines,Illinois
CA-2017-157259,New York City,New York
CA-2018-107986,Seattle,Washington
CA-2018-104927,Houston,Texas
CA-2018-113453,Philadelphia,Pennsylvania
CA-2016-149909,Columbus,Indiana
CA-2016-146675,Evanston,Illinois
CA-2017-118332,Apple Valley,California
CA-2017-133669,Columbus,Ohio
CA-2018-145660,Marion,Ohio
CA-2017-133697,Houston,Texas
CA-2018-148138,Marion,Ohio
CA-2018-119809,Seattle,Washington
CA-2018-149944,Longview,Washington
CA-2015-128538,Redondo Beach,California
CA-2016-161711,New York City,New York
US-2016-129553,Louisville,Kentucky
CA-2017-160220,Trenton,Michigan
US-2018-157224,Los Angeles,California
CA-2018-140627,Hendersonville,Tennessee
CA-2016-133445,Portland,Oregon
CA-2015-148782,Irving,Texas
CA-2017-148208,Cleveland,Ohio
CA-2018-127656,Waterloo,Iowa
US-2018-142188,Seattle,Washington
CA-2017-144400,Philadelphia,Pennsylvania
US-2017-155180,New York City,New York
CA-2016-134075,San Jose,California
US-2017-131912,Los Angeles,California
CA-2018-141572,Concord,New Hampshire
CA-2015-134621,Columbia,Tennessee
CA-2017-165561,Bellevue,Washington
CA-2016-112305,Seattle,Washington
CA-2018-121580,Columbus,Indiana
CA-2015-101147,Chicago,Illinois
CA-2015-165806,Marietta,Georgia
CA-2016-151624,Montgomery,Alabama
CA-2018-139444,Plano,Texas
CA-2016-133977,Tamarac,Florida
CA-2018-141425,Columbus,Ohio
CA-2016-133536,New York City,New York
CA-2016-150441,Richmond,Indiana
CA-2016-162607,Seattle,Washington
CA-2018-103506,Long Beach,New York
CA-2017-132479,Rockford,Illinois
CA-2018-160724,Columbus,Georgia
US-2017-115952,Tulsa,Oklahoma
CA-2015-146731,Nashville,Tennessee
CA-2016-115392,Cambridge,Massachusetts
CA-2018-102379,Oakland,California
CA-2018-149706,Palatine,Illinois
US-2017-139087,Seattle,Washington
CA-2018-152226,Cincinnati,Ohio
CA-2016-116484,Marion,Ohio
CA-2017-100944,Los Angeles,California
CA-2017-125080,Lakewood,Ohio
CA-2017-121020,Lebanon,Tennessee
CA-2015-100090,San Francisco,California
US-2016-139675,Chico,California
CA-2018-143756,Salem,Virginia
CA-2016-151253,Los Angeles,California
CA-2015-141152,New York City,New York
CA-2015-141313,Beverly,Massachusetts
CA-2015-169852,San Diego,California
CA-2018-107314,San Francisco,California
US-2015-161305,Chicago,Illinois
CA-2018-166919,Dallas,Texas
CA-2018-162712,Corpus Christi,Texas
CA-2018-107552,New York City,New York
CA-2017-163328,Eugene,Oregon
CA-2015-112837,Oxnard,California
CA-2018-120019,Fairfield,Connecticut
CA-2015-100762,Jackson,Michigan
CA-2018-161459,Laguna Niguel,California
CA-2018-160017,Jacksonville,Florida
CA-2015-123316,Mount Vernon,New York
CA-2015-141299,Midland,Michigan
CA-2015-104402,Newark,Delaware
CA-2016-110289,San Francisco,California
CA-2015-167927,Westland,Michigan
CA-2015-133305,New York City,New York
CA-2017-165995,Los Angeles,California
CA-2018-143112,New York City,New York
US-2017-105830,Lancaster,Ohio
CA-2016-146255,Newark,Delaware
CA-2018-104822,New York City,New York
CA-2016-104486,San Francisco,California
CA-2018-161557,Dallas,Texas
CA-2018-161130,Miami,Florida
US-2016-161347,Philadelphia,Pennsylvania
US-2016-109015,New York City,New York
CA-2015-110611,Philadelphia,Pennsylvania
CA-2018-139080,Seattle,Washington
CA-2016-115693,Los Angeles,California
US-2015-107993,Springfield,Oregon
CA-2018-110443,Renton,Washington
CA-2018-144848,New York City,New York
US-2018-147998,San Jose,California
CA-2017-103919,Grand Prairie,Texas
CA-2017-113425,New York City,New York
CA-2018-143035,New York City,New York
CA-2015-107811,Memphis,Tennessee
CA-2017-163216,Philadelphia,Pennsylvania
US-2017-116442,Los Angeles,California
CA-2018-150623,Waterbury,Connecticut
US-2015-163797,Chandler,Arizona
CA-2017-127236,Springfield,Ohio
US-2018-104661,Austin,Texas
CA-2015-134103,Detroit,Michigan
CA-2016-147529,Springfield,Virginia
CA-2017-129126,New York City,New York
CA-2018-131632,Dallas,Texas
CA-2018-151981,Concord,New Hampshire
CA-2018-125472,Lafayette,Louisiana
CA-2016-156328,Raleigh,North Carolina
CA-2018-154074,Spokane,Washington
CA-2018-161774,Houston,Texas
CA-2018-151211,Louisville,Kentucky
CA-2018-142671,Hollywood,Florida
CA-2018-144750,Chandler,Arizona
CA-2017-111976,Philadelphia,Pennsylvania
CA-2017-140130,Tulsa,Oklahoma
CA-2015-159121,Draper,Utah
CA-2016-149650,Oakland,California
CA-2018-115777,Lawrence,Massachusetts
CA-2017-143714,Philadelphia,Pennsylvania
CA-2015-165764,Jacksonville,North Carolina
CA-2016-121405,Chicago,Illinois
US-2018-116897,Pocatello,Idaho
US-2018-113992,Plano,Texas
CA-2015-166891,New York City,New York
CA-2017-101161,New York City,New York
CA-2016-151785,Chicago,Illinois
US-2018-119816,Houston,Texas
CA-2016-156510,Meriden,Connecticut
US-2016-110261,Glenview,Illinois
CA-2016-125710,Houston,Texas
CA-2018-161102,San Francisco,California
CA-2015-110065,New York City,New York
US-2018-133361,Baltimore,Maryland
US-2017-155404,Louisville,Kentucky
CA-2016-114503,Lebanon,Tennessee
CA-2018-153080,Los Angeles,California
CA-2017-163804,Providence,Rhode Island
CA-2016-108532,Detroit,Michigan
CA-2015-151897,Houston,Texas
CA-2017-113292,Columbia,Tennessee
CA-2015-149524,Philadelphia,Pennsylvania
CA-2018-140872,Pembroke Pines,Florida
CA-2018-113908,New York City,New York
CA-2016-120621,Jacksonville,North Carolina
US-2018-148866,New York City,New York
CA-2015-149594,Philadelphia,Pennsylvania
CA-2017-113845,Orlando,Florida
CA-2018-111262,Houston,Texas
CA-2016-103135,Louisville,Kentucky
CA-2015-129147,Medina,Ohio
CA-2018-128265,New York City,New York
CA-2017-152331,Chicago,Illinois
US-2017-128909,Philadelphia,Pennsylvania
CA-2018-102197,New York City,New York
CA-2018-167640,San Francisco,California
US-2018-116652,San Francisco,California
CA-2018-138289,Jackson,Michigan
CA-2017-129308,Philadelphia,Pennsylvania
CA-2017-157791,Warwick,Rhode Island
CA-2015-146864,New York City,New York
CA-2015-103744,El Paso,Texas
US-2018-107384,Rochester,Minnesota
CA-2015-128209,Buffalo,New York
CA-2015-169684,Knoxville,Tennessee
CA-2016-109862,Newark,Delaware
US-2018-107888,Seattle,Washington
US-2018-154872,Cleveland,Ohio
CA-2015-113880,Elmhurst,Illinois
US-2016-164966,Lakeville,Minnesota
CA-2016-126739,New York City,New York
CA-2018-161578,Los Angeles,California
CA-2015-137092,Chicago,Illinois
CA-2016-166947,Buffalo,New York
CA-2017-160941,Roseville,California
CA-2018-144680,Arlington,Texas
CA-2015-166086,Lawrence,Massachusetts
CA-2018-131282,Waco,Texas
CA-2015-100678,Houston,Texas
CA-2017-161543,Seattle,Washington
CA-2017-160535,Plainfield,New Jersey
CA-2018-123085,Los Angeles,California
CA-2016-153752,Arlington,Virginia
CA-2015-103660,Seattle,Washington
CA-2017-169887,Seattle,Washington
CA-2017-148516,Edmonds,Washington
CA-2018-104731,Salem,Virginia
CA-2015-164749,Delray Beach,Florida
CA-2016-103716,San Francisco,California
CA-2017-126795,New York City,New York
CA-2016-146290,Indianapolis,Indiana
CA-2018-157112,Columbus,Ohio
CA-2015-169257,Jacksonville,Florida
CA-2015-154095,Clinton,Maryland
CA-2018-146346,Commerce City,Colorado
CA-2017-148852,Santa Ana,California
US-2016-118906,Clinton,Maryland
CA-2017-168921,Los Angeles,California
CA-2016-107678,Louisville,Kentucky
CA-2017-123512,Los Angeles,California
US-2018-167402,Springfield,Missouri
CA-2015-130449,San Francisco,California
CA-2016-141250,Texas City,Texas
CA-2015-145541,New York City,New York
CA-2015-138513,Bellevue,Washington
CA-2016-135489,New York City,New York
CA-2016-125696,Wilson,North Carolina
CA-2017-105081,Seattle,Washington
US-2017-146857,Springfield,Missouri
CA-2017-166275,San Francisco,California
CA-2018-144498,Charlotte,North Carolina
CA-2018-103352,New York City,New York
CA-2015-108609,Lorain,Ohio
CA-2018-128328,Indianapolis,Indiana
US-2016-156496,Redmond,Oregon
US-2017-127334,Springfield,Oregon
US-2018-124779,Arlington,Texas
CA-2018-135937,Gilbert,Arizona
CA-2016-129322,Lawrence,Massachusetts
CA-2018-162173,Virginia Beach,Virginia
CA-2017-115483,Irving,Texas
CA-2018-122175,Vineland,New Jersey
CA-2018-161088,Columbus,Georgia
CA-2015-154837,Los Angeles,California
CA-2016-153794,San Diego,California
CA-2016-135510,Charlottesville,Virginia
CA-2016-109337,Lawrence,Indiana
CA-2015-150329,Phoenix,Arizona
CA-2018-145037,Meriden,Connecticut
CA-2018-154466,Franklin,Wisconsin
CA-2015-109134,Los Angeles,California
US-2016-129637,Bloomington,Illinois
CA-2016-165162,Los Angeles,California
CA-2018-140494,San Francisco,California
CA-2018-104108,Houston,Texas
US-2018-165869,Milwaukee,Wisconsin
CA-2018-160899,Lake Charles,Louisiana
CA-2018-144225,Baltimore,Maryland
US-2017-163538,Franklin,Wisconsin
US-2017-155103,New York City,New York
CA-2018-145429,San Diego,California
CA-2016-153535,Wilson,North Carolina
CA-2016-139164,Long Beach,California
CA-2017-112277,Fort Lauderdale,Florida
CA-2015-167724,Baltimore,Maryland
CA-2016-123141,Rio Rancho,New Mexico
CA-2017-149503,Stockton,California
CA-2018-163069,Columbus,Ohio
CA-2018-107629,Skokie,Illinois
CA-2017-134789,Hot Springs,Arkansas
CA-2017-130442,Goldsboro,North Carolina
CA-2018-102974,Los Angeles,California
US-2018-166394,Nashua,New Hampshire
CA-2017-128811,Seattle,Washington
CA-2018-145443,Richmond,Indiana
CA-2017-165827,Miami,Florida
CA-2016-156734,Smyrna,Tennessee
CA-2015-120096,Aurora,Colorado
CA-2016-141754,Miami,Florida
CA-2017-123358,San Francisco,California
CA-2015-144029,Chicago,Illinois
US-2018-101784,Los Angeles,California
CA-2016-156923,Dover,New Hampshire
CA-2018-111269,Dublin,Ohio
CA-2018-159156,New York City,New York
CA-2018-100230,New York City,New York
CA-2017-154767,Paterson,New Jersey
CA-2018-124205,Lakewood,New Jersey
CA-2018-165715,Greensboro,North Carolina
CA-2018-100636,New York City,New York
CA-2017-162943,New York City,New York
CA-2017-144764,Chicago,Illinois
CA-2018-100615,Chicago,Illinois
CA-2015-109302,Lakewood,New Jersey
CA-2018-139787,Columbus,Georgia
CA-2018-139402,Phoenix,Arizona
CA-2017-119018,Los Angeles,California
CA-2016-105361,New York City,New York
US-2017-152373,San Antonio,Texas
US-2018-166037,New York City,New York
US-2017-147711,Baltimore,Maryland
CA-2018-121293,Philadelphia,Pennsylvania
CA-2016-118843,Atlanta,Georgia
CA-2016-161445,Durham,North Carolina
CA-2017-124527,Roseville,California
CA-2017-162348,Sacramento,California
CA-2015-141005,Fairfield,Connecticut
CA-2016-145394,Chicago,Illinois
CA-2016-168809,Houston,Texas
CA-2017-109827,Phoenix,Arizona
CA-2015-152233,Pomona,California
CA-2015-125682,Atlanta,Georgia
CA-2018-162880,Everett,Washington
CA-2016-128125,Houston,Texas
CA-2018-156237,Philadelphia,Pennsylvania
CA-2015-144414,Seattle,Washington
CA-2018-163860,Peoria,Illinois
US-2018-115609,Los Angeles,California
CA-2016-154291,Montgomery,Alabama
CA-2017-118689,Lafayette,Indiana
CA-2017-140438,New York City,New York
US-2018-123204,New York City,New York
CA-2016-112522,Chicago,Illinois
CA-2017-153101,Santa Ana,California
CA-2017-142615,Montebello,California
CA-2018-142643,Thousand Oaks,California
CA-2016-116260,Vineland,New Jersey
CA-2018-107517,Torrance,California
CA-2016-166338,Troy,Ohio
CA-2017-123946,Springfield,Virginia
CA-2015-147543,El Cajon,California
US-2017-159093,Los Angeles,California
CA-2017-162110,Phoenix,Arizona
US-2017-163461,Frankfort,Illinois
CA-2015-101462,Los Angeles,California
US-2017-100461,Franklin,Wisconsin
US-2018-162670,Little Rock,Arkansas
CA-2018-128965,Los Angeles,California
CA-2018-138618,San Antonio,Texas
US-2017-126452,Los Angeles,California
CA-2017-145009,Chicago,Illinois
CA-2016-162544,Seattle,Washington
CA-2015-124394,Beaumont,Texas
US-2017-121013,Chesapeake,Virginia
US-2016-123918,Dallas,Texas
CA-2016-137113,Seattle,Washington
CA-2016-120677,Minneapolis,Minnesota
CA-2018-123036,Springfield,Ohio
CA-2018-120222,Los Angeles,California
CA-2018-164756,Columbus,Georgia
CA-2018-122028,Lakewood,Ohio
US-2016-165512,Naperville,Illinois
CA-2016-140557,New York City,New York
US-2018-135013,Huntington Beach,California
CA-2018-111220,Chicago,Illinois
US-2018-149006,Brentwood,California
CA-2018-149468,Trenton,Michigan
CA-2017-140249,Seattle,Washington
US-2018-135503,North Charleston,South Carolina
CA-2015-126277,Columbus,Ohio
US-2018-115301,Seattle,Washington
CA-2018-168942,San Francisco,California
US-2018-128398,Los Angeles,California
CA-2016-104115,West Palm Beach,Florida
CA-2015-142510,Chicago,Illinois
CA-2015-124247,Sacramento,California
CA-2017-105473,Seattle,Washington
CA-2016-102806,Philadelphia,Pennsylvania
CA-2018-121706,Santa Barbara,California
CA-2018-109211,New York City,New York
CA-2016-134257,Auburn,Alabama
CA-2016-137925,New York City,New York
CA-2017-140046,Los Angeles,California
CA-2017-140382,San Francisco,California
CA-2015-164182,Philadelphia,Pennsylvania
CA-2018-137365,El Paso,Texas
CA-2017-129847,Chicago,Illinois
CA-2015-126963,El Paso,Texas
CA-2017-125094,Seattle,Washington
CA-2018-107132,New York City,New York
CA-2016-139248,Los Angeles,California
CA-2015-148369,Newark,Delaware
CA-2017-106243,New York City,New York
CA-2016-126466,Roseville,California
CA-2016-130365,Aurora,Illinois
CA-2018-143021,New York City,New York
CA-2016-161767,Dallas,Texas
CA-2016-129917,Los Angeles,California
CA-2016-115420,Los Angeles,California
CA-2017-157588,Columbus,Georgia
CA-2016-167255,San Francisco,California
CA-2018-162096,Riverside,California
CA-2017-157161,Columbia,South Carolina
CA-2016-110765,New York City,New York
CA-2017-163937,Longview,Washington
CA-2018-153822,Phoenix,Arizona
CA-2018-146185,Houston,Texas
CA-2016-112144,Gilbert,Arizona
US-2017-119298,Jonesboro,Arkansas
CA-2018-155159,Atlanta,Georgia
CA-2018-149076,Los Angeles,California
CA-2015-146990,New York City,New York
CA-2017-116526,Detroit,Michigan
CA-2018-158561,Fort Lauderdale,Florida
CA-2018-165099,Abilene,Texas
CA-2016-109386,Hampton,Virginia
CA-2016-166800,Las Vegas,Nevada
CA-2018-117443,Rockford,Illinois
US-2017-134369,Laguna Niguel,California
CA-2018-123687,Louisville,Kentucky
CA-2016-104871,Normal,Illinois
CA-2015-133158,Los Angeles,California
CA-2015-126333,Port Arthur,Texas
CA-2016-141740,New York City,New York
CA-2015-119466,Chicago,Illinois
CA-2016-154823,Springfield,Ohio
US-2015-135881,New York City,New York
CA-2018-141201,Salinas,California
CA-2015-114790,Richmond,Kentucky
US-2017-154256,New York City,New York
CA-2015-124737,Denver,Colorado
US-2018-101840,New York City,New York
CA-2018-131653,New York City,New York
US-2017-157840,Fremont,Nebraska
CA-2017-145548,New York City,New York
CA-2018-119494,San Diego,California
CA-2015-124618,Lakeland,Florida
CA-2018-161970,Smyrna,Georgia
CA-2018-103443,New York City,New York
US-2018-165358,Philadelphia,Pennsylvania
CA-2017-160136,Dallas,Texas
CA-2015-150581,Concord,California
CA-2017-119515,Nashville,Tennessee
CA-2015-141355,Aurora,Colorado
CA-2017-165330,Anaheim,California
CA-2016-132633,Pleasant Grove,Utah
CA-2017-157742,Springfield,Oregon
CA-2018-127712,Salem,Oregon
CA-2018-169474,Rochester,New York
CA-2015-106726,Los Angeles,California
CA-2017-147473,Los Angeles,California
CA-2017-114209,Dallas,Texas
CA-2015-141901,Fresno,California
CA-2017-164490,Chicago,Illinois
CA-2017-112256,Mcallen,Texas
CA-2017-167416,Seattle,Washington
CA-2017-106950,Charlotte,North Carolina
CA-2018-118724,Concord,California
CA-2018-112004,Chester,Pennsylvania
US-2018-143175,Los Angeles,California
CA-2016-105844,Sparks,Nevada
CA-2018-118864,Los Angeles,California
CA-2016-119480,Henderson,Kentucky
US-2016-153374,Decatur,Illinois
CA-2017-101980,New York City,New York
CA-2018-144596,New York City,New York
CA-2016-124933,New York City,New York
CA-2015-159625,Scottsdale,Arizona
CA-2017-144337,Amarillo,Texas
CA-2015-117478,Philadelphia,Pennsylvania
CA-2018-147410,Santa Ana,California
CA-2018-128944,Newark,Ohio
CA-2017-109666,New York City,New York
US-2017-102239,Henderson,Nevada
CA-2015-143168,Seattle,Washington
CA-2018-104906,New York City,New York
CA-2018-118122,Seattle,Washington
US-2015-147774,Smyrna,Tennessee
CA-2018-166926,Seattle,Washington
CA-2016-128013,New York City,New York
CA-2017-123176,Atlanta,Georgia
US-2017-117541,Newark,Delaware
CA-2017-166282,Nashville,Tennessee
CA-2018-141439,Richmond,Indiana
CA-2016-163965,Miami,Florida
CA-2018-128783,Saint Charles,Missouri
CA-2015-122217,Virginia Beach,Virginia
US-2018-141558,Philadelphia,Pennsylvania
CA-2017-139941,Long Beach,New York
CA-2016-166583,Houston,Texas
CA-2018-100412,Tuscaloosa,Alabama
CA-2018-142909,Mesa,Arizona
CA-2015-137911,Jacksonville,North Carolina
CA-2016-106208,Chicago,Illinois
US-2016-136749,Columbus,Georgia
CA-2018-126718,Orange,New Jersey
CA-2017-131380,Los Angeles,California
CA-2016-145835,Chicago,Illinois
CA-2015-138709,Richmond,Virginia
CA-2015-122070,Troy,New York
CA-2017-158610,Providence,Rhode Island
CA-2015-117464,San Francisco,California
US-2018-168613,New York City,New York
CA-2018-125381,San Francisco,California
US-2018-141677,Houston,Texas
CA-2018-133067,Philadelphia,Pennsylvania
US-2017-144351,Baltimore,Maryland
CA-2015-106054,Athens,Georgia
CA-2017-138667,Lancaster,Ohio
CA-2018-150609,Los Angeles,California
CA-2018-128853,Baltimore,Maryland
CA-2018-133102,Houston,Texas
CA-2017-164399,San Diego,California
CA-2017-116918,Hialeah,Florida
CA-2017-110492,Atlanta,Georgia
CA-2017-147683,Seattle,Washington
CA-2015-116785,Los Angeles,California
US-2016-156797,New York City,New York
CA-2017-104276,Fort Lauderdale,Florida
CA-2017-120369,Rochester,New York
CA-2015-118276,Saint Charles,Illinois
CA-2016-136658,New York City,New York
CA-2018-137414,San Francisco,California
CA-2017-143476,Phoenix,Arizona
US-2017-119046,Seattle,Washington
CA-2018-154949,Camarillo,California
CA-2016-103072,Detroit,Michigan
CA-2016-150770,San Francisco,California
CA-2018-154760,Philadelphia,Pennsylvania
US-2018-104437,New York City,New York
CA-2018-113075,Chicago,Illinois
CA-2017-109953,San Francisco,California
CA-2018-127397,Philadelphia,Pennsylvania
CA-2015-157546,San Francisco,California
CA-2018-153843,Fairfield,Connecticut
CA-2017-137337,New York City,New York
CA-2015-138737,Los Angeles,California
CA-2017-164924,Philadelphia,Pennsylvania
CA-2017-101651,San Jose,California
CA-2018-136651,Pasadena,California
CA-2018-118892,Philadelphia,Pennsylvania
US-2018-151127,Los Angeles,California
CA-2018-145807,Los Angeles,California
US-2015-127978,Columbus,Ohio
CA-2016-158491,Los Angeles,California
CA-2017-116764,Hollywood,Florida
CA-2017-152457,Roseville,Michigan
CA-2017-152730,Superior,Wisconsin
CA-2018-137001,Thousand Oaks,California
CA-2018-156363,Philadelphia,Pennsylvania
CA-2018-122056,Springfield,Virginia
US-2015-143721,Houston,Texas
CA-2018-122987,Columbia,Tennessee
CA-2017-133368,Concord,North Carolina
CA-2017-123337,San Jose,California
US-2017-150357,Greensboro,North Carolina
CA-2016-144519,Helena,Montana
CA-2015-120670,Fort Lauderdale,Florida
CA-2017-157217,San Francisco,California
CA-2017-108224,Yuma,Arizona
CA-2016-162782,Columbia,Maryland
CA-2018-159282,Yuma,Arizona
CA-2018-155936,Chicago,Illinois
CA-2018-169439,Cleveland,Ohio
CA-2018-151183,San Francisco,California
CA-2017-149965,Oklahoma City,Oklahoma
CA-2015-158281,Houston,Texas
CA-2017-153661,San Francisco,California
CA-2018-109183,Nashville,Tennessee
CA-2017-113656,Los Angeles,California
CA-2016-148964,Bellevue,Washington
CA-2015-111899,Houston,Texas
CA-2016-101126,Philadelphia,Pennsylvania
CA-2015-163468,Des Plaines,Illinois
US-2018-117450,Boynton Beach,Florida
CA-2015-137274,Plano,Texas
CA-2017-144092,San Jose,California
CA-2018-112172,New York City,New York
CA-2016-121699,Detroit,Michigan
CA-2016-162761,Miami,Florida
CA-2017-121377,Park Ridge,Illinois
CA-2018-115322,New York City,New York
CA-2017-132066,New York City,New York
CA-2018-158120,Hillsboro,Oregon
CA-2018-100097,New York City,New York
CA-2018-167626,Chicago,Illinois
US-2018-126053,New York City,New York
US-2018-128447,Pasco,Washington
US-2015-131275,Burbank,California
CA-2017-149349,Chicago,Illinois
CA-2018-115119,Lancaster,Pennsylvania
CA-2016-125563,Tampa,Florida
CA-2016-113152,New York City,New York
CA-2018-165155,Los Angeles,California
CA-2015-163412,New York City,New York
CA-2016-159590,New York City,New York
CA-2015-116190,Atlanta,Georgia
CA-2015-168473,New York City,New York
CA-2018-168389,Jacksonville,Florida
CA-2015-130421,Houston,Texas
CA-2018-142125,Milwaukee,Wisconsin
CA-2018-141138,Modesto,California
CA-2018-152135,Lakewood,Ohio
CA-2017-151974,Philadelphia,Pennsylvania
CA-2018-154102,San Francisco,California
CA-2016-139780,Detroit,Michigan
CA-2017-114748,Phoenix,Arizona
US-2015-115189,Philadelphia,Pennsylvania
CA-2017-163594,Los Angeles,California
CA-2017-127243,Philadelphia,Pennsylvania
CA-2018-161851,Miami,Florida
CA-2016-110345,Raleigh,North Carolina
CA-2015-107769,Garden City,Kansas
US-2018-123862,Long Beach,California
CA-2018-100580,San Diego,California
US-2018-145597,Bloomington,Illinois
CA-2015-132787,Seattle,Washington
CA-2016-136224,Fayetteville,North Carolina
CA-2017-105732,Omaha,Nebraska
CA-2018-108035,Chattanooga,Tennessee
CA-2018-160031,Fairfield,Ohio
CA-2018-147844,Los Angeles,California
CA-2017-110975,New York City,New York
CA-2015-141649,Fairfield,Ohio
CA-2015-124807,Chicago,Illinois
CA-2017-110009,Seattle,Washington
CA-2018-168172,New York City,New York
CA-2016-100146,Camarillo,California
CA-2018-152079,Chicago,Illinois
CA-2017-129728,Los Angeles,California
CA-2015-121769,Toledo,Ohio
CA-2015-103058,New York City,New York
CA-2018-121125,Tigard,Oregon
US-2017-114013,Philadelphia,Pennsylvania
CA-2018-135069,Philadelphia,Pennsylvania
CA-2017-101693,Houston,Texas
US-2015-164763,Jackson,Mississippi
CA-2015-161249,Phoenix,Arizona
CA-2016-148180,Oxnard,California
CA-2015-165568,Seattle,Washington
CA-2016-145457,Covington,Washington
US-2018-163657,Los Angeles,California
CA-2016-120446,San Diego,California
CA-2015-109932,Brownsville,Texas
CA-2018-127474,Chicago,Illinois
CA-2018-115448,Knoxville,Tennessee
CA-2018-105669,Houston,Texas
CA-2018-134796,Bolingbrook,Illinois
CA-2017-137743,Chicago,Illinois
CA-2016-137974,Waynesboro,Virginia
US-2016-136987,Los Angeles,California
CA-2016-138485,Seattle,Washington
CA-2017-103709,Visalia,California
CA-2017-138282,Los Angeles,California
CA-2018-148985,Los Angeles,California
CA-2015-138100,New York City,New York
CA-2016-100734,Philadelphia,Pennsylvania
CA-2017-139997,Lehi,Utah
CA-2017-109652,Chicago,Illinois
CA-2015-167199,Henderson,Kentucky
CA-2017-124583,Huntington Beach,California
CA-2015-113964,New York City,New York
CA-2015-129938,Philadelphia,Pennsylvania
CA-2018-135111,Fargo,North Dakota
US-2016-134558,Dover,New Hampshire
CA-2018-157196,San Diego,California
CA-2016-108672,Los Angeles,California
US-2018-118598,Utica,New York
US-2018-160836,Houston,Texas
CA-2018-121048,Westminster,California
US-2018-120147,Los Angeles,California
CA-2017-158043,Atlantic City,New Jersey
US-2018-106579,Skokie,Illinois
CA-2015-115889,San Francisco,California
US-2018-161935,Columbus,Ohio
US-2018-167920,Richmond,Kentucky
CA-2017-162383,Lancaster,Ohio
CA-2015-125731,Gresham,Oregon
US-2018-106145,San Francisco,California
CA-2017-107146,Longmont,Colorado
US-2018-134642,Greenville,North Carolina
